N,P,K,temperature,humidity,ph,rainfall,label
35.0,57.0,83.0,19.48316794,17.44534641,7.476800943,80.4986291,chickpea
37.45578467737431,44.19838501870862,39.85856673286977,34.81906703266521,61.706626501833696,6.107193041017474,142.54847972688987,pigeonpeas
44.0,77.0,21.0,32.63918668,61.3009051,7.326980454,61.83876146,blackgram
96.0,86.0,51.0,29.90888522,76.98740841,6.257369799,91.99964712,banana
99.32940085911974,47.05711293411261,56.01292006895204,25.516494104739003,85.16935602981933,7.204540245207849,171.59704545325238,coconut
26.56540584977637,48.83437605051765,32.983226715390494,29.67643848928022,63.16890174212953,6.359072590487267,116.89015514671597,pigeonpeas
7.0,56.0,23.0,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans
5.0,19.0,25.0,27.351105600000004,54.43945147,6.441328044,96.27792547,mango
89.71556394795235,58.220877379306955,44.18277034446788,30.464368900939203,60.399223851982306,7.2672011172333395,145.62036575566157,pomegranate
21.0,26.0,27.0,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango
106.75923607334232,62.88373205572112,51.13293841151752,27.455909567943877,70.1302289786207,5.884442480465677,118.90562577369519,maize
29.911238911128134,38.95582570629968,34.75252964715337,33.36283307486951,61.46760862229849,7.289207782956528,93.09551564614569,blackgram
29.896799967998643,37.86154173858115,34.99511462256006,20.711922220234683,60.733662447894474,6.23557018028847,107.57106513289304,lentil
71.03383210130008,51.247346958670065,51.317299575211734,28.572748815473688,78.2052014025462,6.361583436315586,190.24442305228632,papaya
38.47538507700462,59.60167245469566,26.44910110664804,28.542817403241052,63.32493188511518,6.834968666633133,114.21964524914715,chickpea
131.0,60.0,17.0,25.32023717,81.79475917,7.4250413160000015,83.46532547,cotton
91.61989834997975,56.71874393976647,41.68281592918325,22.89864455474957,79.90304513997268,7.087581329406672,168.5911652240784,coffee
89.0,83.0,47.0,28.09577643,77.79586769,5.63127166,109.5408614,banana
49.912017443387256,48.96134477006026,47.415751437225836,26.049667414231692,68.92335236923853,6.166120555415686,145.81766726950417,kidneybeans
1.0,30.0,29.0,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango
20.0,40.0,15.0,29.57329479,88.07505524,7.199495367999999,45.04467075,mungbean
100.0,14.0,49.0,29.48882958,91.07574233,6.365956657999999,26.01909355,muskmelon
35.0,74.0,22.0,26.7230014,62.96841833,6.898905799,42.87274897,lentil
27.0,60.0,17.0,26.41768321,63.64698302,7.026795358999999,64.42177127,blackgram
66.09665554810411,48.811754254561734,42.79099111588352,26.722242201160757,74.2228480001029,6.838187697961473,122.28468731105531,orange
28.419608558477357,49.02138708950991,34.191813148225464,33.18795803999095,64.28956953360495,7.264380434405199,136.6182788675982,pigeonpeas
22.0,9.0,44.0,24.72235539,88.87651295,5.744361602000001,112.1926517,pomegranate
25.0,7.0,35.0,28.38503882,99.18843684,5.55771171,189.67113490000003,coconut
66.87122226565934,46.78212937713299,58.493354992343875,27.787160279499908,62.02064018801076,6.484012845177543,89.6460185000099,orange
25.0,68.0,77.0,20.09340593,15.11279612,7.701446446,85.74904898,chickpea
37.0,57.0,20.0,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans
73.9804708666188,44.99897255084311,54.78453735232735,34.99352501478104,65.29451108692092,6.8759212796600995,148.8714838686771,mango
33.2732631519782,36.124484472490835,29.005328014926242,25.80819679038969,74.22667718052129,7.349396879305654,86.50423698162874,pigeonpeas
32.0,56.0,21.0,27.38538997,88.66663953,6.702772465,58.29933073,mungbean
62.66088603936655,52.57458559370953,42.51414490586482,16.893856893186165,68.92895386288602,7.156705676809587,96.73444067019321,apple
107.0,42.0,24.0,22.04612876,84.62978302,6.144631795,86.00758678,cotton
73.06029603327556,55.561018206271314,53.64897786704864,32.221837155533684,80.43414586865559,6.6274547162389785,111.4741305353396,jute
84.0,18.0,46.0,27.08808014,93.42402083,6.781050372999999,25.32159689,muskmelon
25.849655135350805,48.328451509799415,27.182072700305383,18.94134992328591,58.107166486702475,6.677215395611314,84.13466689824024,lentil
72.08090298267874,40.93093127282222,50.26754062327299,32.78066502117727,75.37422538314304,6.945997187337801,140.9340714638825,muskmelon
22.0,18.0,31.0,30.764551500000003,47.93791463,5.956027059,90.38503469,mango
3.0,134.0,199.0,20.28370163,81.32235739,5.81717753,71.06611222,grapes
105.50067175613492,56.498378062334524,60.80081139169699,24.5607014427262,64.62790120994941,6.084230540875879,88.10743170328908,maize
117.0,76.0,47.0,25.56202173,77.38229006,6.119216009,93.10247183,banana
22.283136180005883,37.17481441212931,24.791669512868253,34.17717129919771,63.69092240693977,6.354894374572413,84.76078245634335,mothbeans
27.0,73.0,79.0,19.16288268,15.83500655,7.354973451,82.69766829,chickpea
22.0,49.0,22.0,28.23494706,61.5620517,3.71105919,72.66666443,mothbeans
9.0,51.0,19.0,27.04453473,49.32609633,5.49091063,48.25207759,mothbeans
7.0,15.0,32.0,25.03512351,95.89739958,6.182232762000001,174.796583,coconut
55.0,60.0,15.0,32.79766751,68.77994074,7.163043872,64.11411069,blackgram
12.0,31.0,26.0,35.7877738,51.94190321,5.395275719,100.2160615,mango
11.0,72.0,20.0,19.52226241,24.92607153,5.9511774520000005,113.334026,kidneybeans
65.22189223058461,59.83297043818247,58.62646766508845,27.528830704435062,63.589005664791884,7.0188580545943715,144.11702267339973,watermelon
94.4187119760688,48.30098159836978,56.806139516957444,27.43774783909556,77.85841211594828,6.387794673870373,110.66368582104727,pomegranate
89.0,41.0,38.0,23.12844351,74.68322732,6.344751947000001,199.83629130000003,jute
92.0,85.0,51.0,29.22118628,81.08183635,5.740764682000001,108.8616474,banana
39.91721686376316,47.048966871408425,26.755835330431808,23.6879029963981,55.221250029828546,6.282614758114663,75.8644593121626,lentil
11.0,46.0,24.0,27.65280218,89.80650642,6.459252023,56.52558045,mungbean
119.46957128722266,41.810183476299414,78.00768017092308,32.71019319530075,70.8810257181279,6.599357366404551,174.61511213501393,banana
38.0,138.0,204.0,25.11108456,83.25447587,6.325480034,73.01026829,grapes
30.0,120.0,200.0,38.06099482,82.24729637,6.234904253,65.70148216,grapes
60.3171192486709,48.418300769372266,45.393466315683206,23.190394838713544,67.38688073878284,6.593560232142003,86.33068133945014,apple
60.13156676171504,50.00858468871755,57.17016368969104,28.143478597291335,81.78888999722447,6.332021691474732,156.98446386391723,papaya
30.07019073407017,33.38122280214692,28.71994219891179,20.84566265475022,66.80688895980406,6.1257456688715735,104.23186567857417,lentil
35.894446257549895,45.53326688181042,24.708368398695384,22.761818893160697,54.122423123572396,6.922573106365471,101.8891280014775,lentil
107.0,43.0,18.0,22.426733,81.53480799,6.745104394,65.54475812,cotton
73.05885120727802,53.87646475848743,48.83477581176293,26.417633182528046,66.13302320910381,6.451693466646489,130.1453314352205,pomegranate
71.0,35.0,24.0,22.27373646,59.52193158,5.826426917,67.96704792,maize
99.18049918858935,57.45268983189136,55.06799786549219,33.31430105573273,63.0384726481989,7.228503253658069,91.9494118779023,mango
36.0,19.0,32.0,27.10710832,50.70880979,4.94295037,92.37238878,mango
100.0,40.0,20.0,22.45145981,76.25674874,7.432043735,86.84998693,cotton
83.09831025671483,52.14735472550579,56.94122640591732,30.93358191549086,70.92851304666762,6.563112500099186,123.27426370036711,coconut
74.88610686552482,53.94595920183818,40.34065768252845,26.958308570303572,63.95205238314102,7.225358367231968,90.82610387636055,pomegranate
93.59376734107944,46.681275549389014,54.40419578491151,34.01698653858921,61.33634969897378,6.958869385229136,108.38239177957479,mango
58.0,51.0,47.0,42.13473976,91.70445386,6.757470637000001,197.402901,papaya
97.22300812635277,59.24440711610462,53.281909681643796,31.327825047021943,71.80594043678256,6.185660402383251,115.25776180228068,muskmelon
5.0,16.0,31.0,35.96054636,48.69677802,4.555688532,98.00644238,mango
60.0,55.0,40.0,24.9949957,88.95692783,7.02777956,151.4935635,jute
29.468487516988915,48.73173355471606,25.820678702764603,28.92647118564777,69.79920000935805,6.099148028891752,66.5198792806057,mothbeans
31.0,70.0,77.0,20.88818675,14.32313811,6.492546046,90.46228334,chickpea
37.0,65.0,16.0,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans
35.16310245402086,49.13533100160098,23.83025445748895,28.942783294206325,60.210407398272636,7.155125143389459,95.2640368960241,pigeonpeas
9.0,60.0,23.0,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans
20.98104039963105,35.12500681321606,26.481649338484047,29.550380008583744,60.55365501166873,6.667326942560441,93.73146485972649,mungbean
48.12929381422902,52.09884582142696,31.01825869523437,26.030340104664653,67.47971662476641,6.047374213027355,80.00552788289568,kidneybeans
95.09110053641857,50.05043255387409,47.57637778598949,28.863702869603006,74.89445020749764,6.36029870058144,140.34248105012108,coconut
3.0,67.0,24.0,17.00067625,19.90790546,5.520880013999999,103.2926407,kidneybeans
67.07275664621973,41.536421726457334,46.64348592489305,28.506788374498377,72.75748995780958,7.4170434440219095,128.20649861345413,pomegranate
21.0,80.0,20.0,28.20667264,68.27085245,7.350869792,64.32887142,blackgram
116.0,36.0,25.0,27.57847581,58.52534263,6.172090205,156.6810374,coffee
36.16348225371446,33.442931928902226,25.87495837083793,17.820915435842025,56.038626145663486,6.560473080700715,86.86047854733954,lentil
23.0,55.0,16.0,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas
84.88877744046584,52.43931944852995,46.66353179670392,16.183345448888506,69.13072992817861,6.206540657069856,94.06871700085216,apple
36.892820567703296,32.570841252804506,36.615826283988135,24.840968404450503,51.980254003172696,6.034877273269937,71.55154552770217,lentil
10.0,71.0,18.0,19.54284889,66.34777265,6.151029296,173.11069819999997,pigeonpeas
117.0,43.0,25.0,24.68854799,78.51206972,7.839849298,69.31153566,cotton
58.0,66.0,79.0,20.99373558,19.33470387,8.718192847000001,93.55280105,chickpea
90.0,16.0,45.0,24.92093261,80.61750795,6.291540277999999,50.55710813,watermelon
89.65122650959628,44.33657545968447,53.56371311758376,20.716558477055734,76.97841059745271,6.586341734388889,144.32231641132597,grapes
36.0,43.0,21.0,28.36319404,84.8593608,7.140437859,52.93031105,mungbean
59.0,60.0,84.0,19.03025305,18.66725565,7.690962337999999,94.70992037,chickpea
34.0,66.0,17.0,18.81097271,21.27833035,5.889614577000001,125.084915,kidneybeans
85.58434619118015,45.981886322922634,55.345551365761274,30.72678069518665,83.57402720009206,7.086843722646602,103.62786682786162,coconut
22.0,60.0,18.0,19.59221047,61.28633405,6.74398035,41.7704893,lentil
32.0,71.0,85.0,20.62767492,14.44008871,6.4039823160000005,92.06630306,chickpea
99.0,15.0,27.0,27.41711238,56.63636248,6.086922359,127.92461000000002,coffee
19.0,7.0,10.0,14.78003032,91.22062116,6.118430299,100.1961762,orange
93.83376930629336,42.87185029035287,45.90837552357982,29.849241122993245,75.41073692120739,5.7242588611736025,153.26734605692687,rice
24.0,131.0,196.0,22.03296178,83.74372787,5.732453638,65.34440794,grapes
29.110505459271184,31.560880574393938,20.56085725522601,33.70687199407131,67.94817793242986,7.013663131906382,119.33060854862103,pigeonpeas
38.0,55.0,19.0,33.18184225,38.23184742,5.864623352000001,198.8298806,pigeonpeas
26.456887189972818,49.31731608615067,37.99176088528097,30.21450734848667,69.00405528990626,6.551566860088963,144.94550717086534,mungbean
36.77086253961933,42.146603822250775,39.5598993750385,23.559078005382176,53.96445386371754,6.42247678752973,103.24287638451331,chickpea
88.52544211025194,44.41371349688433,41.75902095387559,32.982596748273316,77.82594158005753,7.1062175128929965,82.24352178340881,mango
86.18634583397176,54.165213788958965,48.87585604930766,29.467416398533352,83.88253891540901,7.236787854096626,186.52350801326844,coconut
26.0,63.0,17.0,29.87854588,65.73085206,6.950300686,44.95654782,lentil
39.8246180352694,34.149029265924185,27.216633122752885,23.084822892332365,64.34131854861877,7.0038940468731665,106.43574638018707,lentil
78.80146966277167,56.37979452766522,56.53506565920188,34.976526573771096,77.36560714917128,6.096134963398436,125.40862313167621,jute
22.0,55.0,16.0,23.7937153,68.03209183,6.516317561,49.73922097,lentil
94.0,53.0,40.0,20.27774362,82.89408619,5.718627177999999,241.9741949,rice
8.0,37.0,33.0,28.07802689,54.9640534,6.128167757000001,97.45373619,mango
86.0,18.0,45.0,28.96586565,90.71832938,6.566759102000001,22.25838137,muskmelon
95.0,74.0,50.0,25.90113128,80.47152737,6.002481605,110.10323,banana
40.0,62.0,19.0,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas
29.0,35.0,28.0,28.347161100000005,53.53903102,6.9674177660000005,90.40260445,mango
9.0,16.0,36.0,23.77989026,92.93386903,5.893332377999999,106.977723,pomegranate
107.0,36.0,21.0,25.29250148,75.66653335,6.205263534,62.64174227,cotton
100.0,76.0,45.0,25.56703012,75.94067692,5.590236025,102.7867717,banana
83.0,57.0,19.0,25.73044432,70.74739256,6.877869005,98.73771338,maize
83.4121994275141,40.10886422608892,46.83769310827244,28.65543183111611,78.83066560227488,7.326736875529297,141.56778790910903,cotton
11.0,27.0,30.0,27.69637763,48.56224879999999,6.39474303,89.85646496,mango
13.0,61.0,22.0,19.44084326,63.27771461,7.728832424,46.83130119,lentil
125.0,39.0,21.0,25.03149561,82.21276599,7.954629324,95.0191318,cotton
37.29952503290376,39.16017349718318,30.154136650505052,27.178231206682334,67.75017215749068,7.454180046617765,91.88040275720115,blackgram
53.0,73.0,77.0,19.71359733,18.09665739,7.325451279,73.64476535,chickpea
74.36730234142782,42.161038394041256,49.62203889495359,32.12386607013313,79.49152064869638,7.22982303783583,158.95211952491928,papaya
42.0,79.0,85.0,17.22385224,15.82069268,6.129533877,76.57580954,chickpea
110.29290790089854,52.7885522271887,72.90624026675849,31.914264321660447,79.83589765645036,6.636479892775748,148.6562776035266,banana
48.49014514973318,41.03316126387886,42.57070092725413,23.745431307706365,72.68657272458384,6.034803048906521,84.26911379521377,kidneybeans
11.0,132.0,197.0,15.99050693,81.23966573,5.7343170070000005,74.40198861,grapes
93.0,47.0,37.0,21.53346343,82.14004101,6.500343222000001,295.9248796,rice
12.0,20.0,10.0,24.45132792,93.10527686,6.528354932,109.4711098,orange
73.3010967417643,51.777731801251804,59.14023943329684,27.955637531799436,89.78523350899971,6.834183282433486,119.5063486224434,jute
105.33474299069584,52.41691196690248,58.07849594667865,30.09792368810571,75.91198217449679,7.215902401332167,104.5295830791026,maize
81.15135195838559,51.71150910239704,49.05852208249486,27.573617427022814,69.56653657944875,6.520292501926139,123.78698704839256,cotton
49.0,55.0,51.0,24.87212063,93.90560147,6.676578778,135.16945249999998,papaya
28.0,37.0,28.0,32.13409675,50.52559148,6.097869767000001,98.63333684,mango
86.39550284036234,46.31721636845124,42.36024758998613,26.980601885160723,84.58627276358075,6.317235710016728,112.71857266477664,coconut
91.53595016703031,42.70235248905057,55.397628546200025,28.281748416070954,79.47836772105299,7.446156171749378,122.27048196323389,coconut
52.0,51.0,53.0,38.38231475,93.10378595,6.985804083,210.2735346,papaya
68.15102830254844,43.356439056416804,58.26123382246024,30.470456050395814,81.39600557694177,6.0580279952713685,146.8613855819388,coconut
61.0,38.0,20.0,18.47891261,62.69503871,5.970458434,65.43835393,maize
28.3021813950335,45.11950100684636,27.247157356884923,25.651019394099432,69.94377092619936,6.635155706081972,99.73762666365718,mothbeans
8.0,120.0,196.0,24.06679352,82.66396666,6.053662544,69.81855775,grapes
38.0,14.0,37.0,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate
111.0,6.0,53.0,26.493064500000006,88.59143088,6.313512998999999,46.06382209,watermelon
12.0,34.0,28.0,33.36140093,45.02236377,6.13526938,98.81596545,mango
70.03749997091958,49.97186481087488,52.63565239212225,33.027938669293235,81.1908710981107,7.042692455486526,196.46935374608984,coconut
17.0,73.0,18.0,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas
72.12235512678211,45.400162431178984,51.89133261826733,34.60546223403671,70.67505503619877,6.087700564369562,111.19644794572525,pomegranate
50.0,64.0,25.0,28.84079155,63.37230676,6.734447425,70.25496749,blackgram
36.0,65.0,80.0,18.2872007,16.67921616,6.051091339,74.87445574,chickpea
15.0,27.0,28.0,33.80398664,46.12866113,4.507523551,90.82549241,mango
83.0,95.0,50.0,26.51682337,77.79913575,5.50947065,108.8547508,banana
21.0,9.0,40.0,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate
34.48791400805845,49.93493392520859,21.23617059296835,34.00999076249695,75.4603751997681,6.024071131198026,131.6041180612234,mungbean
20.0,29.0,27.0,25.09897688,92.36099489,6.047044342,157.7592626,coconut
131.0,49.0,22.0,25.49848236,79.9751579,7.306918817000001,67.05961949,cotton
133.0,57.0,19.0,23.54234715,75.98203329,7.947011366,84.12536744,cotton
21.0,23.0,42.0,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate
109.0,26.0,45.0,28.27973674,90.38971208,6.224535448999998,21.58992507,muskmelon
8.0,120.0,201.0,21.18667419,91.13435689,6.321152192,122.233323,apple
104.0,25.0,55.0,29.81196601,90.36881284,6.123802502,22.68766503,muskmelon
4.0,24.0,43.0,22.40423537,88.1508343,7.199504273,109.8695196,pomegranate
105.0,14.0,50.0,26.2148837,87.68839820000002,6.419052193,59.65590798,watermelon
37.0,11.0,36.0,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate
16.0,143.0,197.0,22.61711614,93.51978375,5.90402645,116.9256766,apple
56.0,57.0,48.0,31.56213762,93.0484859,6.506120752,63.62250788,papaya
31.01554373925746,49.58795395610706,21.84721973627568,26.640480217364242,74.63509312877234,6.128048453781909,91.2165662173912,blackgram
36.0,80.0,21.0,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas
94.0,91.0,51.0,29.16093424,76.67484233,5.6180944460000015,109.575944,banana
6.0,140.0,205.0,17.66558428,82.92903419,6.313085601,69.8671263,grapes
15.0,140.0,195.0,13.28504331,83.54193816,5.69945282,65.80006004,grapes
64.08581872436181,43.921758561058,53.2530399755925,29.78876215858534,61.94565099697672,7.314079327702419,115.0884252704766,orange
98.0,8.0,51.0,26.1793464,86.52258079,6.25933595,49.43050977,watermelon
100.34377109480818,53.04027770496091,45.88422025450931,30.567283847909245,78.3386263797421,6.849597529190225,125.26945887625192,cotton
63.83531261230761,48.916424784754355,56.40804289918577,28.426557483684494,60.148622490009615,7.253993531851199,138.87165868820708,pomegranate
36.020080132141445,56.38719071412122,26.16913014528737,29.62566761240356,66.21109752658697,7.362161939961251,60.89055803218905,chickpea
58.0,63.0,81.0,19.81344531,14.69765308,6.515499548999999,78.96514709,chickpea
78.0,58.0,44.0,26.80079604,80.88684822,5.108681786,284.4364567,rice
107.8259011348058,42.9935732412098,56.79900291068222,31.19267541492821,68.8824048794767,6.375122241303167,84.49612728062145,cotton
2.0,24.0,38.0,24.55981624,91.63536236,5.922935513,111.9684622,pomegranate
16.0,55.0,19.0,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas
40.0,61.0,22.0,20.94981756,65.8108757,7.002216044,44.23913012,lentil
31.0,29.0,35.0,27.1872282,92.19906776,6.137102505,141.3220576,coconut
36.12410246745668,30.135741203267358,27.412966087419118,27.730955818130937,79.752398296186,7.190981422417756,127.65097911422049,mungbean
66.88243242927442,44.910350890870816,45.933090378687865,31.74325905047935,78.8121096173997,6.5328049722972805,101.62874548982482,watermelon
26.0,10.0,33.0,28.27298134,96.93649473,6.07071786,198.8234862,coconut
33.0,14.0,35.0,27.14865285,96.66355213,6.027707171,149.2433497,coconut
49.0,76.0,18.0,27.05365239,67.7017527,7.393631868,60.4693835,blackgram
75.25306434455396,54.905531472417934,46.33955515280957,26.94655526095789,77.35170306478767,7.359200156129556,112.44342603449357,muskmelon
109.3607097170102,54.26724577505206,55.87245401274041,27.06055309371685,71.42129773188043,6.71384266454076,148.74595911792466,cotton
19.0,7.0,9.0,27.255435,91.71369387,6.969883482999999,101.139435,orange
20.0,142.0,196.0,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes
3.0,141.0,197.0,21.98141856,91.12719303,6.142803397000001,115.4789148,apple
140.0,40.0,17.0,22.72767171,77.07598065,6.006085786,77.55176318,cotton
11.0,53.0,24.0,28.52396666,55.77264351,7.39389918,61.32935611,mothbeans
20.0,45.0,22.0,29.5888162,89.9939693,6.904587016,54.96121262,mungbean
33.0,47.0,17.0,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans
99.78790646646559,57.29251592418172,57.44779233034061,28.8455369596239,63.37908008083372,6.88373465742641,125.63258077457829,grapes
95.95689580981045,54.68410250173997,56.74142706827267,28.473562307422128,74.26239007338626,6.614955416736061,145.44238616313203,coffee
64.19773016026164,46.35915013877511,58.975284854577225,33.09299117257134,80.52513884369117,6.781291506406118,199.22760236752987,coconut
118.0,88.0,52.0,28.65003945,82.68752542,5.8431631610000005,98.75084366,banana
70.75071699975328,40.53536951865156,59.97680215261806,26.598622595607203,61.858355362122055,6.041617433686584,92.7694421253244,muskmelon
7.0,45.0,22.0,25.50634557,44.8302551,9.926212291,74.32635105,mothbeans
114.54989458587391,59.03988370068997,65.14470344203356,24.474032510424006,66.58475733584662,6.535698652537147,104.79518956578123,maize
52.0,70.0,16.0,33.66855394,66.60416867,7.534811832999999,67.32520551,blackgram
26.0,51.0,25.0,28.76488954,52.62741529,7.792508067999999,55.21606732,mothbeans
71.72401529099506,48.226657567293614,57.43208032531511,30.41095195845449,87.56977591344864,7.031717094050572,190.6437333690332,jute
64.99401398443722,50.882248144792456,50.12869885631729,17.18048589763469,70.45519691925288,6.397556430196797,92.03839076175007,apple
103.0,16.0,49.0,24.06731461,81.64075303,6.915717008,51.75212401,watermelon
20.87462272436023,40.80427350412647,36.15814677559102,31.45093822626773,59.02745883586459,6.5860130677436866,95.65833007904997,mothbeans
9.0,143.0,197.0,23.75033085,92.88160462,5.570020684,117.6602827,apple
34.73639412395273,42.30391616007479,36.06336806837746,17.083325836880018,56.07302072919416,7.119498433419072,98.52098751009244,lentil
50.0,47.0,48.0,24.63676897,90.61964344,6.712772332999999,218.2299187,papaya
83.0,45.0,21.0,18.83344471,58.75082029,5.716222912,79.75328959999999,maize
61.1447809603863,48.16660762375146,41.20153980445055,34.219683108581634,75.82170625329776,7.081464310849399,144.25971209994952,watermelon
23.467410529490003,37.030751693069725,33.87800538571439,33.59738827146631,61.2141902528718,6.538608884121236,114.49200658654135,blackgram
26.0,80.0,83.0,17.08498521,16.14565756,7.528599957000001,71.31007253,chickpea
3.0,78.0,18.0,20.21368219,68.65257685,6.887130053,50.89732989,lentil
111.30844007724214,41.634976598830455,40.48595020291929,26.557311577985143,79.5624264760236,6.166725276446643,99.90723584693876,cotton
12.0,63.0,17.0,18.358923,19.37703396,5.717143397,138.414764,kidneybeans
71.0,54.0,16.0,22.61359953,63.69070564,5.7499144210000015,87.75953857,maize
94.16886854203779,43.04712179457651,40.04174730165538,33.189483694322654,72.8207398365123,7.4141108741019845,120.18806214630771,muskmelon
22.0,42.0,22.0,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans
130.0,59.0,19.0,25.07278712,82.50257909,6.520403794,93.51042684,cotton
37.0,10.0,32.0,28.96318258,95.16333673,6.165084855,222.803013,coconut
20.0,79.0,77.0,18.54988627,16.02542689,7.64867466,76.32565249,chickpea
72.47924520519399,55.8551044708964,49.01682347510465,27.31358749438187,70.92163854488025,6.097789489018055,121.65358217404912,orange
75.54639323732931,59.93279237920213,46.55337333021403,30.06344514528719,67.97394501364259,7.039411441885793,128.60458233410301,muskmelon
81.54521562741488,55.815362867229865,48.59547498325868,32.087120175426286,75.3197805765829,6.836783130823281,122.32399241191177,watermelon
29.885791328652864,40.409571252762234,39.61555286165181,18.670225969104855,65.46343953796584,6.473792394452277,77.87818105029024,lentil
36.0,133.0,198.0,25.51939719,83.98351748,6.2286454,69.17281221,grapes
79.17562338433206,52.30485759854044,56.393806465754395,31.95723223062066,89.36098367869275,6.71346515354037,132.04388978869198,coconut
88.62895237569425,46.39806306855569,43.95133846120691,21.431343392304733,81.64718680243499,6.30859479602286,130.98065664249447,coffee
25.192362955610964,39.1679049334129,20.0690302024754,15.509234719028848,51.085137598836795,7.321965827319384,102.50134604632049,lentil
81.0,6.0,55.0,24.88910524,85.87059083,6.110142735,51.70699144,watermelon
19.0,15.0,34.0,26.29644905,99.65809151,5.6858890660000005,215.9195049,coconut
22.0619439714499,48.95054073866383,27.327945436263455,28.21337464550611,57.60293169476674,6.111757827467353,115.70530205280367,mothbeans
72.16383911255423,55.02563769486676,48.66250740173082,23.96719700985523,71.83076122347171,7.333053373048363,104.17058192908138,apple
83.0,21.0,28.0,25.5674832,60.49244602,7.466900682999999,190.2257843,coffee
39.524846028246756,41.90443362937408,34.95483993439265,33.51978338916957,64.37760690687082,7.138102112620289,105.24087745940969,blackgram
13.0,73.0,20.0,30.50420876,35.48885969,5.391560417999999,162.59277230000004,pigeonpeas
35.0,80.0,25.0,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas
79.21189548047752,47.84898613878744,40.6428747813183,29.095457590264353,70.06314712097262,6.888856936262169,119.71147073224623,orange
2.0,21.0,44.0,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate
117.0,79.0,49.0,25.40909896,82.36208097,6.176644228,112.9794804,banana
60.0,55.0,36.0,26.12797248,80.49172597,7.132389299,150.6326874,jute
60.0,58.0,51.0,42.07213781,92.92203105,6.840802254,165.7412972,papaya
11.0,78.0,22.0,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans
97.67878737875006,46.4737246523704,54.00292578777286,28.01486378326431,89.51650059075472,6.286216960752434,116.19647273874786,papaya
23.0,138.0,200.0,9.851242629,80.22631717,5.96537863,68.42802444,grapes
39.061869577462,41.07192175878139,26.27648067015095,23.67030752005252,56.96659174602062,6.430908391220428,81.56645009124838,lentil
29.0,16.0,36.0,19.81069447,88.92944254,5.7403380020000006,102.860084,pomegranate
81.44549284735743,49.860470764762844,41.732037114655625,31.03937336317854,82.40148632112647,7.234413919978849,110.06073331372035,jute
26.0,37.0,30.0,35.39986338,49.45962621,6.166173833999999,97.41054011,mango
39.34957043331535,48.860570406477585,34.04482535807209,17.388320006323678,61.98089119196513,6.244613596205252,81.11792927197916,lentil
90.0,39.0,37.0,24.81441246,81.68688879,6.86106911,190.7886386,jute
1.0,59.0,23.0,27.46852989,87.17649,7.184398832,43.78420984,mungbean
99.0,55.0,35.0,21.7238313,80.2389895,6.501697816,277.9626192,rice
95.60278037315015,52.16658607145216,53.94945623544559,26.899538661975505,72.49432334856559,6.126390192606389,123.21073177106317,grapes
94.67661979017143,54.006309362461984,59.484098562651866,23.730161964506408,66.15971969017411,6.639903080316196,128.2780278289739,apple
32.0,129.0,201.0,16.36251869,83.00471609,6.48754639,71.55665483,grapes
77.60377700781433,57.87514606426167,51.488869928722536,21.840561649923124,83.04019946185232,6.025353886741166,188.40026908094134,coffee
61.0,51.0,51.0,39.30050027,94.16193416,6.574677594,120.9512466,papaya
37.35491763499911,37.81504768642694,34.14628120608736,31.88949027605488,62.69407274911529,6.783620520851268,109.16494791108673,blackgram
20.928895492006326,46.76925704210515,30.877100040670427,25.868331273606753,64.72434044670321,6.9078002030378585,100.0439471365645,mungbean
60.17641554489083,53.639968605207045,44.05663521372577,29.68813549365042,75.91598856141118,6.633449789470874,130.62619895028183,grapes
4.0,23.0,5.0,22.67594476,93.36348717,7.477935216,110.3332655,orange
9.0,48.0,20.0,29.66461594,84.28187572,6.377568542000001,56.09542002,mungbean
65.96361601146224,55.680472577954205,48.688385804550336,24.58954592886759,73.62012681552841,6.308012509896142,81.8793497733838,orange
24.0,61.0,17.0,22.6371424,65.44544859,6.233269045,38.30411077,lentil
21.0,38.0,20.0,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans
97.88480388928693,46.46133660521668,56.8355633350496,32.04529382988161,61.19126364670731,6.587104506642826,82.54631830440748,watermelon
